"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"MERO","2020-11-25","785","826","785","823","0.06","27411"
"MERO","2020-11-24","770","783","770","774","-0.01","9214"
"MERO","2020-11-23","770","783","770","779","-0.01","9208"
"MERO","2020-11-22","790","799","779","783","0.00","14543"
"MERO","2020-11-19","775","785","770","783","0.00","23203"
"MERO","2020-11-18","769","775","760","770","0.00","13472"
"MERO","2020-11-12","775","775","765","770","--","9837"
"MERO","2020-11-11","775","775","763","768","0.00","5533"
"MERO","2020-11-10","777","777","765","768","0.52","11616"
"MERO","2020-11-09","781","781","760","764","-0.39","15836"
"MERO","2020-11-08","776","777","761","767","-0.78","10283"
"MERO","2020-11-05","788","799","770","773","0.00","56632"
"MERO","2020-11-04","770","773","767","773","0.39","6460"
"MERO","2020-11-03","790","790","770","770","-1.03","16688"
"MERO","2020-11-02","756","783","756","778","1.04","27209"
"MERO","2020-11-01","750","770","750","770","1.58","6619"
"MERO","2020-10-29","770","770","755","758","0.40","10173"
"MERO","2020-10-28","742","755","739","755","1.75","3874"
"MERO","2020-10-22","743","746","740","742","-0.13","3055"
"MERO","2020-10-21","753","767","741","743","0.54","3223"
"MERO","2020-10-20","738","766","722","739","2.07","2872"
"MERO","2020-10-19","730","736","719","724","0.28","6209"
"MERO","2020-10-18","730","730","720","722","-2.43","4123"
"MERO","2020-10-15","749","750","726","740","0.68","2586"
"MERO","2020-10-14","750","760","730","735","-0.68","2483"
"MERO","2020-10-13","742","745","739","740","-0.80","2925"
"MERO","2020-10-12","742","756","742","746","-0.93","2913"
"MERO","2020-10-11","735","753","735","753","0.40","5102"
"MERO","2020-10-08","742","759","742","750","0.67","8314"
"MERO","2020-10-07","749","756","739","745","-0.53","9413"
"MERO","2020-10-06","755","755","745","749","-0.79","5244"
"MERO","2020-10-05","756","771","752","755","-0.79","9294"
"MERO","2020-10-04","761","785","759","761","0.00","6356"
"MERO","2020-10-01","741","769","741","761","1.74","13692"
"MERO","2020-09-30","746","751","734","748","-1.32","9001"
"MERO","2020-09-29","750","758","749","758","0.26","9633"
"MERO","2020-09-28","748","760","748","756","-0.26","12517"
"MERO","2020-09-27","775","781","758","758","-1.56","7231"
"MERO","2020-09-24","740","791","740","770","0.39","24062"
"MERO","2020-09-23","756","777","756","767","0.00","20519"
"MERO","2020-09-22","795","800","765","767","-2.29","45908"
"MERO","2020-09-21","765","805","754","785","3.29","32045"
"MERO","2020-09-20","798","798","745","760","0.00","15837"
"MERO","2020-09-17","725","765","725","760","3.83","40175"
"MERO","2020-09-16","725","732","704","732","1.10","26739"
"MERO","2020-09-15","726","732","715","724","-1.09","11437"
"MERO","2020-09-14","743","745","729","732","-1.74","21942"
"MERO","2020-09-13","759","759","740","745","0.00","20108"
"MERO","2020-09-10","735","760","735","745","2.19","24232"
"MERO","2020-09-09","710","735","702","729","4.14","34573"
"MERO","2020-09-08","703","703","687","700","0.57","7684"
"MERO","2020-09-07","692","704","686","696","-0.57","17762"
"MERO","2020-09-06","716","730","698","700","-0.85","18270"
"MERO","2020-09-03","675","708","671","706","3.67","26102"
"MERO","2020-09-02","714","714","676","681","0.15","9743"
"MERO","2020-08-31","679","689","670","680","1.49","11986"
"MERO","2020-08-27","667","678","664","670","-0.89","11168"
"MERO","2020-08-26","677","680","666","676","1.81","12846"
"MERO","2020-08-25","666","668","655","664","0.00","7852"
"MERO","2020-08-24","650","670","647","664","3.75","13489"
"MERO","2020-08-23","644","644","630","640","1.27","4011"
"MERO","2020-08-20","625","636","625","632","1.28","538"
"MERO","2020-08-19","625","635","613","624","-1.58","5689"
"MERO","2020-08-18","635","640","631","634","-0.47","6206"
"MERO","2020-08-17","624","640","620","637","1.27","3352"
"MERO","2020-08-16","617","629","616","629","0.00","3392"
"MERO","2020-08-13","626","638","622","629","-1.41","4467"
