"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"JFL","2020-12-22","236","247","234","245","0.06","10993"
"JFL","2020-12-21","222","233","217","232","0.03","17329"
"JFL","2020-12-20","241","245","225","225","-0.08","21207"
"JFL","2020-12-17","257","257","241","245","-0.03","6185"
"JFL","2020-12-16","243","252","240","252","0.03","15185"
"JFL","2020-12-15","249","249","240","245","0.00","6184"
"JFL","2020-12-14","248","249","240","245","0.00","10900"
"JFL","2020-12-13","237","244","237","244","0.02","4142"
"JFL","2020-12-10","249","249","235","240","-0.02","3980"
"JFL","2020-12-09","250","255","244","246","-0.01","15711"
"JFL","2020-12-08","245","258","245","249","0.03","25402"
"JFL","2020-12-07","237","243","233","241","0.03","7042"
"JFL","2020-12-06","239","241","235","235","-0.03","9406"
"JFL","2020-12-03","250","250","242","243","-0.02","10728"
"JFL","2020-12-02","245","250","244","247","0.01","16808"
"JFL","2020-12-01","246","258","242","245","-0.02","27222"
"JFL","2020-11-30","252","257","246","249","0.00","32299"
"JFL","2020-11-29","250","250","244","248","-0.01","39627"
"JFL","2020-11-26","260","260","241","250","-0.03","33444"
"JFL","2020-11-25","253","259","250","252","-0.02","15294"
"JFL","2020-11-24","264","269","244","257","-0.03","29566"
"JFL","2020-11-23","261","266","256","264","0.06","57451"
"JFL","2020-11-22","232","250","229","249","0.09","112049"
"JFL","2020-11-19","228","230","225","228","0.00","22975"
"JFL","2020-11-18","229","230","223","224","0.00","24797"
"JFL","2020-11-12","227","230","225","225","--","25941"
"JFL","2020-11-11","228","234","225","230","1.77","31850"
"JFL","2020-11-10","220","230","220","226","2.73","52737"
"JFL","2020-11-09","226","226","219","220","-0.45","29908"
"JFL","2020-11-08","225","229","218","221","0.00","27975"
"JFL","2020-11-05","223","224","219","221","0.91","22224"
"JFL","2020-11-04","220","221","217","219","-0.45","15139"
"JFL","2020-11-03","220","222","218","220","0.46","7710"
"JFL","2020-11-02","229","229","217","219","0.00","17200"
"JFL","2020-11-01","219","223","218","219","-0.45","6720"
"JFL","2020-10-29","222","225","218","220","0.00","9506"
"JFL","2020-10-28","214","221","214","220","1.38","6993"
"JFL","2020-10-22","215","219","214","217","0.93","9042"
"JFL","2020-10-21","219","219","213","215","0.00","8498"
"JFL","2020-10-20","214","217","211","215","0.00","19432"
"JFL","2020-10-19","210","217","210","215","1.90","6275"
"JFL","2020-10-18","217","217","211","211","-1.86","14030"
"JFL","2020-10-15","227","227","211","215","-0.92","8635"
"JFL","2020-10-14","214","218","212","217","-0.46","15410"
"JFL","2020-10-13","224","227","215","218","-0.91","22045"
"JFL","2020-10-12","230","230","218","220","-3.93","24689"
"JFL","2020-10-11","217","235","215","229","6.51","86698"
"JFL","2020-10-08","213","218","213","215","2.87","53871"
